road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Rivers Street,residential,1,416,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Vivian Street,residential,1,307,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Leura Road,residential,1,154,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Glendon Road,residential,2,260,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bligh Place,residential,1,111,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Duke Place,residential,1,72,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Clifton Lane,residential,1,12,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Little Llewellyn Street,residential,1,161,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Pashley Street,residential,1,153,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Theodore Street,residential,1,174,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Davidson Street,residential,2,162,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wortley Street,residential,1,276,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Valley Street,residential,1,128,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
James Street,residential,11,982,1.0,25,0.44,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.92,0.91,0.08
Roseberry Street,residential,1,241,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Woodstock Street,residential,1,216,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kenilworth Street,residential,1,249,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Coulon Street,residential,1,88,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Prosper Street,residential,1,110,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Ellen Street,residential,2,229,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Clare Street,residential,2,201,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Slade Street,residential,1,67,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Conway Avenue,residential,1,121,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
North Street,residential,3,586,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Cove Street,residential,2,210,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Ferdinand Street,residential,1,179,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
River Street,residential,1,136,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Reuss Street,residential,2,314,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.46,1.0,0.27
Water Street,residential,2,213,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Louisa Road,residential,1,860,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wolseley Crescent,residential,1,111,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Longworth Avenue,residential,1,238,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bradley Avenue,residential,1,179,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Rosslyn Street,residential,1,317,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wallaroy Crescent,residential,1,157,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Patterson Street,residential,2,99,1.0,12,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.33,0.33
Spicer Street,residential,1,179,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Morrell Street,residential,2,191,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Caledonia Street,residential,1,361,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Heeley Street,residential,6,269,1.0,19,0.98,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.08,0.0,0.96
Comber Street,residential,2,233,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Elfred Street,residential,1,76,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Flinton Street,residential,2,277,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Gosbell Street,residential,1,136,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Glen Street,residential,3,291,1.0,25,0.13,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Turner Street,residential,1,112,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Orwell Street,residential,2,205,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Waragal Avenue,residential,1,255,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Brandling Street,residential,1,163,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Kingsclear Road,residential,1,160,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Brunswick Street,residential,1,127,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Kettle Street,residential,1,139,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Bishops Avenue,residential,2,391,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Carey Street,residential,1,168,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Raby Lane,residential,1,134,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Varna Street,residential,4,529,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.47,0.27
Barclay Street,residential,1,139,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Roberts Avenue,residential,1,176,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Carey Lane,residential,1,108,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Santa Marina Avenue,residential,1,75,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
McElhone Street,residential,2,567,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Bland Street,residential,2,168,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Gow Street,residential,1,173,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Punch Street,residential,1,59,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Durham Street,residential,2,267,1.0,25,0.07,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Undercliff Street,residential,1,494,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bray Street,residential,4,402,1.0,25,0.52,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.95,0.51,0.27
Neutral Street,residential,4,240,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.85,1.0,0.07
Doris Street,residential,2,148,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Whaling Road,residential,3,293,1.0,25,0.19,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Colindia Avenue,residential,1,62,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Maze Crescent,residential,1,268,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Greville Street,residential,2,320,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Gowrie Street,residential,3,612,1.0,25,0.48,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Blenheim Street,residential,1,211,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Cains Place,residential,1,48,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Napier Street,residential,3,478,1.0,25,0.23,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.77,0.11
Oak Lane,residential,1,41,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Eden Street,residential,1,79,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Webb Street,residential,1,86,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Kilminster Lane,residential,1,106,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Spicer Lane,residential,1,115,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Fig Lane,residential,1,47,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Harnett Street,residential,2,157,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.69,0.16
Hunter Crescent,residential,1,49,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Mil Mil Street,residential,2,115,1.0,25,0.72,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wilona Avenue,residential,1,40,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Pearce Street,residential,1,110,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Castra Place,residential,1,90,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Sherbrooke Avenue,residential,1,176,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Waverton Avenue,residential,1,191,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Pring Street,residential,1,42,1.0,6,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Barry Lane,residential,1,224,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Wallaringa Avenue,residential,2,172,1.0,25,1.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Penshurst Avenue,residential,1,101,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Goodhope Street,residential,3,280,1.0,25,0.06,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Lindsay Lane,residential,1,81,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Mill Street,residential,1,140,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Herbert Street,residential,2,155,1.0,19,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.36,0.32
London Street,residential,1,310,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Derwent Lane,residential,2,129,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Dorhauer Lane,residential,1,209,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Peaker Lane,residential,1,261,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Bowden Lane,residential,1,48,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Boundary Lane,residential,1,80,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Fyfe Street,residential,1,66,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Waimea Avenue,residential,1,66,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Rush Street,residential,2,175,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
St James Road,residential,1,126,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Wills Avenue,residential,1,120,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,1.0,0.5
Albion Avenue,residential,2,176,1.0,25,0.56,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Wentworth Place,residential,1,65,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
Saunders Street,residential,1,227,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,0.0,0.0,1.0
Windmill Street,residential,3,341,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,0.0,0.5
Cabramatta Road,residential,1,246,1.0,25,0.0,0.0,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,Low,10.0,10.0,0.0,Low,1.0,10.0,stable,1.0,1.0,0.0
