road,modal_class,segments,length_m,mean_lanes,mean_speed_mph,oneway_share,transit_share,max_transit_routes,commercial_share,junction_share,unpaved_share,class_pts,lane_pts,speed_pts,oneway_pts,transit_pts,commercial_pts,junction_pts,surface_pts,score,category,min_segment_score,max_segment_score,score_std,dominant_category,category_consistency,classification_margin,margin_label,lanes_imputed_share,speed_imputed_share,data_completeness
Muratina Street,secondary,7,1866,1.8,29,0.1,0.0,0,1.0,0.77,0.0,19.21,3.2,1.6,0.19,0.0,3.54,2.3,0.0,30.0,Moderate,10.0,37.0,11.3,Moderate,0.71,8.0,stable,1.0,1.0,0.0
Kirinyaga Road,tertiary,2,1138,2.0,37,0.0,0.2,2,1.0,1.0,0.0,14.0,4.0,4.91,0.0,0.99,2.6,3.0,0.0,29.5,Moderate,27.9,35.9,4.0,Moderate,1.0,8.5,stable,1.0,0.0,0.5
Heshima Road,tertiary,3,1206,2.0,25,0.0,1.0,2,1.0,1.0,0.0,14.0,4.0,0.0,0.0,4.98,3.53,3.0,0.0,29.5,Moderate,28.0,30.0,0.9,Moderate,1.0,8.5,stable,1.0,1.0,0.0
Riverside Drive,tertiary,13,3516,1.9,30,0.08,0.93,6,1.0,0.05,0.0,13.39,3.73,2.18,0.16,4.95,4.8,0.16,0.0,29.4,Moderate,7.0,35.4,9.1,Moderate,0.85,8.6,stable,1.0,0.1,0.45
Hospital Road,tertiary,8,2557,1.8,31,0.84,1.0,2,1.0,0.15,0.0,12.53,3.35,2.42,1.67,3.78,4.97,0.46,0.0,29.2,Moderate,13.0,33.4,7.2,Moderate,0.75,8.8,stable,1.0,0.0,0.5
Charles New Road,tertiary,3,889,2.0,25,0.0,1.0,4,1.0,0.52,0.0,14.0,4.0,0.0,0.0,6.5,3.04,1.57,0.0,29.1,Moderate,27.0,32.0,2.1,Moderate,1.0,8.9,stable,1.0,1.0,0.0
Chiromo Lane,tertiary,3,615,2.0,25,0.0,0.69,2,1.0,1.0,0.0,14.0,4.0,0.0,0.0,3.0,5.0,3.0,0.0,29.0,Moderate,26.0,31.0,2.1,Moderate,1.0,9.0,stable,1.0,1.0,0.0
Kungu Karumba Road,secondary,10,1045,1.7,29,0.74,1.0,3,0.62,0.01,0.0,16.86,2.81,1.64,1.4,4.91,1.24,0.02,0.0,28.9,Moderate,10.0,37.4,10.8,Moderate,0.7,8.9,stable,0.37,0.4,0.61
Elgeyo Marakwet Road,tertiary,1,836,2.0,31,0.0,0.0,0,1.0,1.0,0.0,14.0,4.0,2.43,0.0,0.0,5.0,3.0,0.0,28.4,Moderate,28.4,28.4,0.0,Moderate,1.0,8.4,stable,1.0,0.0,0.5
Kayahwe Road,secondary,1,632,2.0,31,0.0,0.0,0,0.0,0.0,0.0,22.0,4.0,2.43,0.0,0.0,0.0,0.0,0.0,28.4,Moderate,28.4,28.4,0.0,Moderate,1.0,8.4,stable,1.0,0.0,0.5
Nyerere Road,tertiary,4,781,2.0,30,0.31,0.0,0,1.0,0.95,0.0,14.0,4.0,1.87,0.62,0.0,4.77,2.86,0.0,28.1,Moderate,27.0,30.4,1.3,Moderate,1.0,8.1,stable,1.0,0.23,0.39
Kilimani Roundabout,tertiary,2,11,2.0,25,1.0,1.0,3,1.0,0.0,0.0,14.0,4.0,0.0,2.0,5.0,3.0,0.0,0.0,28.0,Moderate,28.0,28.0,0.0,Moderate,1.0,8.0,stable,1.0,1.0,0.0
Parliament Road,tertiary,5,957,2.4,31,0.85,0.0,0,1.0,0.0,0.0,13.08,5.73,2.43,1.69,0.0,5.0,0.0,0.0,27.9,Moderate,15.4,35.4,6.4,Moderate,0.8,7.9,stable,0.71,0.0,0.65
Harambee Avenue,tertiary,7,1050,2.3,31,0.37,0.0,0,1.0,0.0,0.0,14.0,5.27,2.43,0.74,0.0,5.0,0.0,0.0,27.4,Moderate,25.4,35.4,3.2,Moderate,1.0,7.4,stable,0.84,0.0,0.58
Commercial Street,secondary,4,1035,1.7,28,0.05,0.0,0,1.0,0.95,0.0,17.39,2.68,1.34,0.09,0.0,3.0,2.86,0.0,27.4,Moderate,14.0,34.0,8.4,Moderate,0.75,7.4,stable,1.0,1.0,0.0
Kirinyaga Road.,tertiary,2,52,2.0,25,1.0,0.46,2,1.0,0.0,0.0,14.0,4.0,0.0,2.0,2.31,5.0,0.0,0.0,27.3,Moderate,25.0,30.0,2.5,Moderate,1.0,7.3,stable,1.0,1.0,0.0
Kabarnet Road,tertiary,2,124,2.0,31,0.52,1.0,2,0.0,0.48,0.0,14.0,4.0,2.43,1.05,3.95,0.0,1.43,0.0,26.9,Moderate,25.4,28.4,1.5,Moderate,1.0,6.9,stable,1.0,0.0,0.5
Galana Road,secondary,2,573,1.9,30,0.0,0.0,0,0.85,0.0,0.0,19.51,3.41,2.07,0.0,0.0,1.71,0.0,0.0,26.7,Moderate,5.0,30.4,12.7,Low,0.5,6.7,stable,1.0,0.15,0.43
City Hall Way,tertiary,14,1476,2.0,30,0.85,0.12,8,1.0,0.18,0.0,14.0,4.0,1.97,1.7,0.85,3.51,0.55,0.0,26.6,Moderate,22.4,35.0,3.9,Moderate,1.0,6.6,stable,0.21,0.19,0.8
Woodlands Road,tertiary,4,1003,2.0,29,0.06,0.0,0,1.0,0.94,0.0,14.0,4.0,1.49,0.12,0.0,4.0,2.83,0.0,26.4,Moderate,24.0,27.4,1.4,Moderate,1.0,6.4,stable,1.0,0.39,0.3
Denis Pritt Road,secondary,6,1584,1.8,31,0.2,0.0,0,0.57,0.0,0.0,18.15,3.09,2.43,0.41,0.0,2.28,0.0,0.0,26.4,Moderate,7.4,32.4,8.8,Moderate,0.83,6.4,stable,1.0,0.0,0.5
Upperhill Links Road,tertiary,4,1841,2.0,31,1.0,0.0,0,1.0,0.0,0.0,14.0,4.0,2.43,2.0,0.0,4.0,0.0,0.0,26.4,Moderate,26.4,26.4,0.0,Moderate,1.0,6.4,stable,0.81,0.0,0.59
State House Road,tertiary,16,3405,2.0,22,0.24,0.0,0,0.83,0.2,0.0,16.35,4.0,1.23,0.47,0.0,3.4,0.59,0.0,26.0,Moderate,20.4,34.0,4.4,Moderate,1.0,6.0,stable,1.0,0.29,0.35
Mogotio Road,tertiary,1,655,2.0,31,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,2.43,0.0,0.0,5.0,0.0,0.0,25.4,Moderate,25.4,25.4,0.0,Moderate,1.0,5.4,stable,0.0,0.0,1.0
Koinage Street,tertiary,5,621,2.0,31,0.08,0.0,0,1.0,0.0,0.0,14.0,4.0,2.23,0.16,0.0,5.0,0.0,0.0,25.4,Moderate,25.0,25.4,0.2,Moderate,1.0,5.4,stable,1.0,0.08,0.46
Quarry Road,secondary,3,1501,2.0,28,0.47,0.0,0,0.53,0.0,0.0,18.27,4.0,1.07,0.93,0.0,1.07,0.0,0.0,25.3,Moderate,20.0,30.0,4.7,Low,0.67,5.3,stable,1.0,1.0,0.0
Lunga Lunga Roundabout,tertiary,4,84,2.0,31,0.0,0.62,1,1.0,0.0,0.0,14.0,4.0,2.43,0.0,1.86,3.0,0.0,0.0,25.3,Moderate,23.4,26.4,1.5,Moderate,1.0,5.3,stable,0.0,0.0,1.0
Lower Hill Road,tertiary,2,1779,2.0,25,1.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,25.0,Moderate,25.0,25.0,0.0,Moderate,1.0,5.0,moderate,1.0,1.0,0.0
Matumbato Road,tertiary,4,1805,2.0,25,1.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,25.0,Moderate,25.0,25.0,0.0,Moderate,1.0,5.0,moderate,1.0,1.0,0.0
Wangu Avenue,tertiary,1,627,2.0,25,0.0,1.0,3,1.0,0.0,0.0,14.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,25.0,Moderate,25.0,25.0,0.0,Moderate,1.0,5.0,moderate,1.0,1.0,0.0
Ambira Road,tertiary,1,744,2.0,25,0.0,0.0,0,1.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,25.0,Moderate,25.0,25.0,0.0,Moderate,1.0,5.0,moderate,1.0,1.0,0.0
Joseph Kang'ethe,tertiary,4,1467,2.0,31,0.02,0.39,1,1.0,0.0,0.0,14.0,4.0,2.43,0.04,1.17,3.22,0.0,0.0,24.9,Moderate,24.4,27.4,1.1,Moderate,1.0,4.9,moderate,1.0,0.0,0.5
Jakaya Kikwete Road,tertiary,2,706,2.0,31,0.11,0.0,0,1.0,0.0,0.0,14.0,4.0,2.43,0.22,0.0,4.0,0.0,0.0,24.6,Moderate,24.4,26.4,1.0,Moderate,1.0,4.6,moderate,1.0,0.0,0.5
Mzima Springs Road,tertiary,6,1910,2.0,30,0.0,0.45,2,1.0,0.0,0.0,14.0,4.0,2.15,0.0,2.25,2.0,0.0,0.0,24.4,Moderate,20.0,27.4,3.0,Moderate,0.83,4.4,moderate,1.0,0.11,0.44
Dunga Road,tertiary,7,1435,1.7,28,0.79,0.63,5,1.0,0.0,0.0,11.58,2.92,1.31,1.46,3.59,3.26,0.0,0.0,24.1,Moderate,13.0,30.4,6.3,Low,0.57,4.1,moderate,1.0,0.46,0.27
Muthithi Road,unclassified,4,1560,1.9,36,0.0,0.37,2,1.0,1.0,0.0,6.89,3.48,4.59,0.0,1.36,4.63,3.0,0.0,23.9,Moderate,19.4,27.9,3.3,Moderate,0.75,3.9,moderate,0.13,0.0,0.94
Nyasa Road,tertiary,2,850,2.0,25,0.0,1.0,3,1.0,0.0,0.0,14.0,4.0,0.0,0.0,3.81,2.0,0.0,0.0,23.8,Moderate,23.0,25.0,1.0,Moderate,1.0,3.8,moderate,1.0,1.0,0.0
Nile Road,tertiary,6,1284,2.0,25,0.0,0.78,5,1.0,0.38,0.0,14.0,4.0,0.0,0.0,2.68,2.0,1.14,0.0,23.8,Moderate,20.0,27.0,2.6,Moderate,0.83,3.8,moderate,1.0,1.0,0.0
Ragati Road,residential,10,720,1.4,31,0.64,0.96,19,0.46,0.0,0.0,11.78,1.59,2.42,0.8,4.81,2.31,0.0,0.0,23.7,Moderate,10.4,37.4,11.2,Low,0.5,3.7,moderate,1.0,0.01,0.49
Upper Hill Road,tertiary,9,2806,1.9,25,0.93,0.01,1,0.66,0.33,0.0,13.4,3.73,0.16,1.87,0.02,3.31,0.99,0.0,23.5,Moderate,7.4,28.0,5.7,Moderate,0.89,3.5,moderate,0.86,0.93,0.1
Tubman Road,tertiary,3,72,2.0,25,0.22,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.44,0.0,5.0,0.0,0.0,23.4,Moderate,23.0,25.0,0.9,Moderate,1.0,3.4,moderate,1.0,1.0,0.0
Olenguruone Road,tertiary,6,1787,2.0,31,0.18,0.0,0,1.0,0.0,0.0,14.0,4.0,2.43,0.37,0.0,2.28,0.0,0.0,23.1,Moderate,22.4,25.4,1.3,Moderate,1.0,3.1,moderate,1.0,0.0,0.5
Butecho,tertiary,2,572,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,Moderate,23.0,23.0,0.0,Moderate,1.0,3.0,moderate,1.0,1.0,0.0
Sakwero Road,tertiary,1,438,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,Moderate,23.0,23.0,0.0,Moderate,1.0,3.0,moderate,1.0,1.0,0.0
Kilome Road,unclassified,2,198,1.0,35,0.18,0.82,2,1.0,0.82,0.0,7.45,0.0,4.02,0.0,4.09,5.0,2.45,0.0,23.0,Moderate,10.0,25.9,7.9,Low,0.5,3.0,moderate,1.0,0.18,0.41
Temple Road,unclassified,5,293,1.0,31,0.72,1.0,9,1.0,0.37,0.0,8.0,0.0,2.39,0.0,7.0,4.53,1.12,0.0,23.0,Moderate,20.0,25.4,2.2,Moderate,0.8,3.0,moderate,1.0,0.01,0.49
Lamu Road,tertiary,1,676,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,Moderate,23.0,23.0,0.0,Moderate,1.0,3.0,moderate,1.0,1.0,0.0
Ahero Street,tertiary,1,480,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,Moderate,23.0,23.0,0.0,Moderate,1.0,3.0,moderate,1.0,1.0,0.0
Buruburu Road,tertiary,5,1316,1.6,25,0.04,0.55,3,1.0,0.87,0.0,11.31,2.21,0.0,0.0,2.76,4.0,2.61,0.0,22.9,Moderate,12.0,30.0,7.0,Low,0.8,2.9,moderate,1.0,1.0,0.0
Mama Ngina Street,unclassified,5,413,1.3,29,1.0,0.33,8,1.0,0.88,0.0,9.99,1.33,1.62,0.66,1.84,4.72,2.64,0.0,22.8,Moderate,17.4,35.0,7.7,Moderate,0.6,2.8,moderate,0.61,0.33,0.53
Processional Way,tertiary,8,1491,1.8,30,0.0,0.02,1,0.78,0.79,0.0,12.13,3.17,1.89,0.0,0.05,3.11,2.38,0.0,22.7,Moderate,5.0,27.4,8.7,Low,0.75,2.7,moderate,1.0,0.22,0.39
Muindi Mbingu Street,tertiary,8,1566,1.5,30,1.0,0.0,0,1.0,0.0,0.0,12.61,1.85,1.91,1.52,0.0,4.75,0.0,0.0,22.6,Moderate,14.4,34.0,6.3,Moderate,0.75,2.6,moderate,0.7,0.22,0.54
Kikambala Road,secondary,2,957,1.6,21,0.0,0.6,1,0.4,0.0,0.0,15.2,2.4,1.46,0.0,1.8,1.2,0.0,0.0,22.1,Moderate,8.0,31.4,11.7,Low,0.5,2.1,moderate,1.0,0.0,0.5
Pumwani Road,tertiary,1,511,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,Moderate,22.0,22.0,0.0,Moderate,1.0,2.0,moderate,1.0,1.0,0.0
Munyema Street,tertiary,1,128,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,Moderate,22.0,22.0,0.0,Moderate,1.0,2.0,moderate,1.0,1.0,0.0
2nd Avenue Eastleigh,tertiary,5,1984,2.0,25,0.0,0.36,3,0.68,0.0,0.0,14.0,4.0,0.0,0.0,1.75,1.37,0.0,0.0,21.1,Moderate,18.0,25.0,2.6,Low,0.6,1.1,borderline,1.0,1.0,0.0
3rd Parklands Avenue,unclassified,1,872,2.0,25,0.0,1.0,2,1.0,0.0,0.0,8.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,21.0,Moderate,21.0,21.0,0.0,Moderate,1.0,1.0,borderline,0.0,1.0,0.5
Wangombe Road,tertiary,1,363,2.0,25,0.0,0.0,0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,Moderate,21.0,21.0,0.0,Moderate,1.0,1.0,borderline,1.0,1.0,0.0
Ol Leleshwa Road,tertiary,1,417,2.0,25,0.0,0.0,0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,Moderate,21.0,21.0,0.0,Moderate,1.0,1.0,borderline,1.0,1.0,0.0
Sheikh Karume Road,unclassified,2,122,1.0,31,0.0,1.0,3,1.0,0.93,0.0,7.8,0.0,2.27,0.0,3.13,5.0,2.8,0.0,21.0,Moderate,15.0,21.4,3.2,Low,0.5,1.0,borderline,1.0,0.07,0.46
Ring Road Parklands,tertiary,7,601,1.3,30,1.0,0.0,0,1.0,0.0,0.49,14.0,1.01,1.95,2.0,0.0,4.88,0.0,-2.96,20.9,Moderate,15.0,27.4,4.6,Moderate,0.71,0.9,borderline,0.25,0.2,0.78
Mfangano Street,unclassified,4,454,1.0,29,0.35,0.59,8,1.0,1.0,0.0,8.0,0.0,1.79,0.0,2.77,5.0,3.0,0.0,20.6,Moderate,18.4,23.0,1.9,Low,0.5,0.6,borderline,1.0,0.25,0.38
Milimani Road,tertiary,3,551,2.0,25,0.08,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.17,0.0,2.17,0.0,0.0,20.3,Moderate,20.0,24.0,1.9,Moderate,0.67,0.3,borderline,1.0,1.0,0.0
Taarifa Road,tertiary,3,600,2.0,25,0.12,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.23,0.0,2.0,0.0,0.0,20.2,Moderate,20.0,22.0,0.9,Moderate,0.67,0.2,borderline,0.12,1.0,0.44
Sergeant Kahande Street,tertiary,2,856,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Kipande Athumani Street,tertiary,2,665,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,0.66,1.0,0.17
Mweni Road,tertiary,1,676,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,0.0,1.0,0.5
Fairview Road,tertiary,1,809,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Major Jackson Muirithi Street,tertiary,1,1041,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Kirongothi Street,tertiary,1,948,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Captain Mungai Street,tertiary,1,949,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Major Jackson Murithi Street,tertiary,1,227,2.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Kirinyaga Rd.,tertiary,2,50,2.0,25,1.0,0.0,0,0.0,0.0,0.0,14.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,Low,20.0,20.0,0.0,Low,1.0,0.0,borderline,1.0,1.0,0.0
Hakati Road,unclassified,2,110,1.0,27,0.0,1.0,10,1.0,0.0,0.0,8.0,0.0,0.77,0.0,5.64,5.0,0.0,0.0,19.4,Low,18.0,22.4,2.2,Low,0.5,0.6,borderline,1.0,0.68,0.16
Mushembi Road,residential,1,252,1.0,25,0.0,1.0,4,1.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,19.0,Low,19.0,19.0,0.0,Low,1.0,1.0,borderline,1.0,1.0,0.0
Simba Street,unclassified,2,79,1.5,25,1.0,0.53,7,1.0,0.0,0.0,8.0,2.13,0.0,0.0,3.72,5.0,0.0,0.0,18.9,Low,13.0,24.0,5.5,Low,0.5,1.1,borderline,0.47,1.0,0.27
Lenana Road,tertiary,27,2813,1.5,26,0.13,0.03,2,0.7,0.7,0.0,10.91,2.06,0.51,0.2,0.16,2.8,2.1,0.0,18.7,Low,5.0,35.4,12.5,Moderate,0.56,1.3,borderline,1.0,0.41,0.3
Karanja Road,unclassified,1,822,2.0,31,0.0,0.0,0,1.0,0.0,0.0,8.0,4.0,2.43,0.0,0.0,4.0,0.0,0.0,18.4,Low,18.4,18.4,0.0,Low,1.0,1.6,borderline,0.0,0.0,1.0
Gaberone Road,unclassified,1,248,1.0,31,0.0,0.0,0,1.0,1.0,0.0,8.0,0.0,2.43,0.0,0.0,5.0,3.0,0.0,18.4,Low,18.4,18.4,0.0,Low,1.0,1.6,borderline,1.0,0.0,0.5
Luthuli Avenue,unclassified,2,233,1.0,27,0.0,0.63,3,1.0,0.37,0.0,8.0,0.0,0.91,0.0,3.13,5.0,1.12,0.0,18.2,Low,18.0,18.4,0.2,Low,1.0,1.8,borderline,1.0,0.63,0.19
Hamza Road,tertiary,2,1103,2.0,25,0.0,0.0,0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Low,18.0,18.0,0.0,Low,1.0,2.0,moderate,1.0,1.0,0.0
Ol Pogoni Road,tertiary,1,806,2.0,25,0.0,0.0,0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Low,18.0,18.0,0.0,Low,1.0,2.0,moderate,1.0,1.0,0.0
White Castle Road,tertiary,1,766,1.0,25,0.0,0.0,0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,Low,18.0,18.0,0.0,Low,1.0,2.0,moderate,0.0,1.0,0.5
Keekorok Road,unclassified,1,323,1.0,37,1.0,0.0,0,1.0,0.0,0.0,8.0,0.0,4.91,0.0,0.0,5.0,0.0,0.0,17.9,Low,17.9,17.9,0.0,Low,1.0,2.1,moderate,1.0,0.0,0.5
Jainsala Road,unclassified,1,232,1.0,37,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,4.91,0.0,0.0,5.0,0.0,0.0,17.9,Low,17.9,17.9,0.0,Low,1.0,2.1,moderate,1.0,0.0,0.5
Accra Road,unclassified,12,753,1.0,28,1.0,0.7,10,0.7,0.56,0.0,8.0,0.0,1.43,0.0,3.31,3.49,1.68,0.0,17.9,Low,11.0,23.0,3.7,Low,0.58,2.1,moderate,1.0,0.71,0.15
Kweria Road,unclassified,1,137,1.0,37,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,4.91,0.0,0.0,5.0,0.0,0.0,17.9,Low,17.9,17.9,0.0,Low,1.0,2.1,moderate,1.0,0.0,0.5
Jabavu Road,unclassified,3,1014,1.0,31,0.03,0.0,0,0.97,0.97,0.0,8.0,0.0,2.36,0.0,0.0,4.44,2.91,0.0,17.7,Low,8.0,18.4,4.7,Low,1.0,2.3,moderate,1.0,0.03,0.48
Ngariama Lane,unclassified,3,379,1.0,36,1.0,0.11,3,1.0,0.0,0.0,7.68,0.0,4.39,0.0,0.53,5.0,0.0,0.0,17.6,Low,15.0,17.9,1.4,Low,1.0,2.4,moderate,1.0,0.11,0.44
Itesyo Lane,residential,1,149,1.0,25,0.0,1.0,4,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,17.0,Low,17.0,17.0,0.0,Low,1.0,3.0,moderate,1.0,1.0,0.0
Kitengela Road,residential,1,2127,1.0,25,0.0,1.0,5,1.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,17.0,Low,17.0,17.0,0.0,Low,1.0,3.0,moderate,1.0,1.0,0.0
Taifa Road,unclassified,2,617,1.0,31,1.0,0.0,0,1.0,0.49,0.0,8.0,0.0,2.43,0.0,0.0,5.0,1.48,0.0,16.9,Low,15.4,18.4,1.5,Low,1.0,3.1,moderate,1.0,0.0,0.5
Ngombeni Lane,unclassified,2,194,1.0,35,0.0,0.0,0,1.0,0.0,0.0,7.6,0.0,4.25,0.0,0.0,5.0,0.0,0.0,16.9,Low,10.0,17.9,3.9,Low,1.0,3.1,moderate,1.0,0.13,0.44
Kilimani Road,residential,1,847,2.0,31,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,2.43,0.0,0.0,5.0,0.0,0.0,16.4,Low,16.4,16.4,0.0,Low,1.0,3.6,moderate,0.0,0.0,1.0
Mbagathi Road,unclassified,7,2038,1.2,25,0.0,0.47,5,1.0,0.06,0.0,8.0,0.75,0.0,0.0,2.47,4.97,0.18,0.0,16.4,Low,12.0,23.0,3.3,Low,0.86,3.6,moderate,0.81,1.0,0.09
Athi Road,tertiary,2,538,1.7,25,0.0,0.0,0,1.0,0.0,0.0,11.41,2.85,0.0,0.0,0.0,2.0,0.0,0.0,16.3,Low,7.0,20.0,6.5,Low,1.0,3.7,moderate,1.0,1.0,0.0
Mukenia Road,residential,6,732,1.0,25,0.0,0.93,5,1.0,0.0,0.0,5.0,0.0,0.0,0.0,6.37,4.85,0.0,0.0,16.2,Low,9.0,17.0,2.9,Low,1.0,3.8,moderate,1.0,1.0,0.0
Mtongwe Road,unclassified,3,909,1.0,25,0.0,1.0,2,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.07,5.0,0.0,0.0,16.1,Low,16.0,18.0,0.9,Low,1.0,3.9,moderate,1.0,1.0,0.0
Kolobot Road,unclassified,2,866,1.0,25,0.0,0.33,4,1.0,1.0,0.0,8.0,0.0,0.0,0.0,2.34,2.67,3.0,0.0,16.0,Low,13.0,22.0,4.5,Low,0.5,4.0,moderate,1.0,1.0,0.0
Mkoma Road,residential,2,424,1.0,25,0.0,1.0,5,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,16.0,Low,16.0,16.0,0.0,Low,1.0,4.0,moderate,1.0,1.0,0.0
2nd Parklands Avenue,unclassified,1,892,2.0,25,0.0,0.0,0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,Low,16.0,16.0,0.0,Low,1.0,4.0,moderate,0.0,1.0,0.5
Ajuoga Road,tertiary,4,445,1.7,25,0.0,0.08,3,1.0,0.0,0.0,10.87,2.61,0.0,0.0,0.4,2.0,0.0,0.0,15.9,Low,7.0,25.0,6.7,Low,0.75,4.1,moderate,1.0,1.0,0.0
Mchumbi Road,residential,2,503,1.0,25,0.0,1.0,2,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.71,4.0,3.0,0.0,15.7,Low,15.0,17.0,1.0,Low,1.0,4.3,moderate,1.0,1.0,0.0
Pramukh Swami Avenue,unclassified,4,1211,1.9,25,0.07,0.0,0,1.0,0.0,0.0,8.0,3.73,0.0,0.0,0.0,3.87,0.0,0.0,15.6,Low,10.0,16.0,3.0,Low,1.0,4.4,moderate,0.07,1.0,0.46
5th Avenue Ngong,unclassified,1,547,1.0,31,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,2.43,0.0,0.0,5.0,0.0,0.0,15.4,Low,15.4,15.4,0.0,Low,1.0,4.6,moderate,1.0,0.0,0.5
Chyulu Road,residential,4,790,1.0,31,1.0,1.0,1,1.0,0.0,0.0,5.0,0.0,2.43,0.0,3.0,5.0,0.0,0.0,15.4,Low,15.4,15.4,0.0,Low,1.0,4.6,moderate,1.0,0.0,0.5
Workshops Road,unclassified,1,253,1.0,31,0.0,0.0,0,1.0,0.0,0.0,8.0,0.0,2.43,0.0,0.0,5.0,0.0,0.0,15.4,Low,15.4,15.4,0.0,Low,1.0,4.6,moderate,1.0,0.0,0.5
Langata Link Road,residential,9,2451,1.3,31,0.34,0.0,0,0.69,0.0,0.0,7.73,1.21,2.39,0.61,0.0,3.47,0.0,0.0,15.4,Low,5.0,22.4,6.5,Moderate,0.56,4.6,moderate,0.72,0.02,0.63
Othaya Road,unclassified,1,981,1.0,31,0.0,1.0,3,0.0,0.0,0.0,8.0,0.0,2.43,0.0,5.0,0.0,0.0,0.0,15.4,Low,15.4,15.4,0.0,Low,1.0,4.6,moderate,1.0,0.0,0.5
